item,itemSupport,frontItem,frontItemSupport,endItem,endItemSupport,calcSupport
"[""7150"",""7170"",""7180"",""7290""]",0.154255319,"[""7150"",""7170"",""7180""]",0.194148936,"[""7290""]",0.276595745,0.794520548
"[""7150"",""7170"",""7180"",""7290""]",0.154255319,"[""7150"",""7170"",""7290""]",0.162234043,"[""7180""]",0.343085106,0.950819669
"[""7150"",""7170"",""7180"",""7290""]",0.154255319,"[""7150"",""7180"",""7290""]",0.162234043,"[""7170""]",0.369680851,0.950819669
"[""7150"",""7170"",""7180"",""7290""]",0.154255319,"[""7170"",""7180"",""7290""]",0.199468085,"[""7150""]",0.247340426,0.773333333
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150""]",0.247340426,"[""7170"",""7270"",""7290""]",0.194148936,0.612903226
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7170""]",0.369680851,"[""7150"",""7270"",""7290""]",0.164893617,0.410071943
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7270""]",0.321808511,"[""7150"",""7170"",""7290""]",0.162234043,0.471074381
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7290""]",0.276595745,"[""7150"",""7170"",""7270""]",0.17287234,0.548076924
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7170""]",0.210106383,"[""7270"",""7290""]",0.234042553,0.721518989
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7270""]",0.188829787,"[""7170"",""7290""]",0.218085106,0.802816904
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7290""]",0.180851064,"[""7170"",""7270""]",0.25,0.838235295
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7170"",""7270""]",0.25,"[""7150"",""7290""]",0.180851064,0.60638298
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7170"",""7290""]",0.218085106,"[""7150"",""7270""]",0.188829787,0.695121954
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7270"",""7290""]",0.234042553,"[""7150"",""7170""]",0.210106383,0.647727275
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7170"",""7270""]",0.17287234,"[""7290""]",0.276595745,0.876923081
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7170"",""7290""]",0.162234043,"[""7270""]",0.321808511,0.934426229
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7150"",""7270"",""7290""]",0.164893617,"[""7170""]",0.369680851,0.919354841
"[""7150"",""7170"",""7270"",""7290""]",0.151595745,"[""7170"",""7270"",""7290""]",0.194148936,"[""7150""]",0.247340426,0.78082192
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150""]",0.247340426,"[""7180"",""7270"",""7290""]",0.194148936,0.634408602
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7180""]",0.343085106,"[""7150"",""7270"",""7290""]",0.164893617,0.457364343
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7270""]",0.321808511,"[""7150"",""7180"",""7290""]",0.162234043,0.487603306
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7290""]",0.276595745,"[""7150"",""7180"",""7270""]",0.175531915,0.567307693
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7180""]",0.212765957,"[""7270"",""7290""]",0.234042553,0.737500003
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7270""]",0.188829787,"[""7180"",""7290""]",0.210106383,0.830985919
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7290""]",0.180851064,"[""7180"",""7270""]",0.242021277,0.86764706
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7270""]",0.242021277,"[""7150"",""7290""]",0.180851064,0.648351649
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7290""]",0.210106383,"[""7150"",""7270""]",0.188829787,0.746835445
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7270"",""7290""]",0.234042553,"[""7150"",""7180""]",0.212765957,0.670454548
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7180"",""7270""]",0.175531915,"[""7290""]",0.276595745,0.893939396
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7180"",""7290""]",0.162234043,"[""7270""]",0.321808511,0.967213114
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7150"",""7270"",""7290""]",0.164893617,"[""7180""]",0.343085106,0.951612906
"[""7150"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7270"",""7290""]",0.194148936,"[""7150""]",0.247340426,0.808219181
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170""]",0.369680851,"[""7190"",""7180"",""7270""]",0.180851064,0.446043165
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7190""]",0.239361702,"[""7170"",""7180"",""7270""]",0.220744681,0.688888889
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7180""]",0.343085106,"[""7170"",""7190"",""7270""]",0.170212766,0.480620156
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7270""]",0.321808511,"[""7170"",""7190"",""7180""]",0.194148936,0.512396694
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7190""]",0.215425532,"[""7180"",""7270""]",0.242021277,0.765432098
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7180""]",0.289893617,"[""7190"",""7270""]",0.186170213,0.568807339
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7270""]",0.25,"[""7190"",""7180""]",0.215425532,0.659574468
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7190"",""7180""]",0.215425532,"[""7170"",""7270""]",0.25,0.765432098
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7190"",""7270""]",0.186170213,"[""7170"",""7180""]",0.289893617,0.885714284
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7180"",""7270""]",0.242021277,"[""7170"",""7190""]",0.215425532,0.68131868
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7190"",""7180""]",0.194148936,"[""7270""]",0.321808511,0.849315069
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7190"",""7270""]",0.170212766,"[""7180""]",0.343085106,0.96875
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7170"",""7180"",""7270""]",0.220744681,"[""7190""]",0.239361702,0.746987951
"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7190"",""7180"",""7270""]",0.180851064,"[""7170""]",0.369680851,0.911764705
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170""]",0.369680851,"[""7190"",""7180"",""7290""]",0.170212766,0.438848922
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7190""]",0.239361702,"[""7170"",""7180"",""7290""]",0.199468085,0.67777778
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7180""]",0.343085106,"[""7170"",""7190"",""7290""]",0.167553191,0.472868219
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7290""]",0.276595745,"[""7170"",""7190"",""7180""]",0.194148936,0.586538462
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7190""]",0.215425532,"[""7180"",""7290""]",0.210106383,0.753086422
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7180""]",0.289893617,"[""7190"",""7290""]",0.178191489,0.559633029
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7290""]",0.218085106,"[""7190"",""7180""]",0.215425532,0.743902442
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7190"",""7180""]",0.215425532,"[""7170"",""7290""]",0.218085106,0.753086422
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7190"",""7290""]",0.178191489,"[""7170"",""7180""]",0.289893617,0.910447766
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7180"",""7290""]",0.210106383,"[""7170"",""7190""]",0.215425532,0.772151901
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7190"",""7180""]",0.194148936,"[""7290""]",0.276595745,0.835616441
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7190"",""7290""]",0.167553191,"[""7180""]",0.343085106,0.968253974
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7170"",""7180"",""7290""]",0.199468085,"[""7190""]",0.239361702,0.813333336
"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7190"",""7180"",""7290""]",0.170212766,"[""7170""]",0.369680851,0.953125002
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170""]",0.369680851,"[""7190"",""7270"",""7290""]",0.167553191,0.431654676
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7190""]",0.239361702,"[""7170"",""7270"",""7290""]",0.194148936,0.666666667
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7270""]",0.321808511,"[""7170"",""7190"",""7290""]",0.167553191,0.495867768
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7290""]",0.276595745,"[""7170"",""7190"",""7270""]",0.170212766,0.576923076
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7190""]",0.215425532,"[""7270"",""7290""]",0.234042553,0.74074074
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7270""]",0.25,"[""7190"",""7290""]",0.178191489,0.638297872
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7290""]",0.218085106,"[""7190"",""7270""]",0.186170213,0.731707318
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7190"",""7270""]",0.186170213,"[""7170"",""7290""]",0.218085106,0.857142856
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7190"",""7290""]",0.178191489,"[""7170"",""7270""]",0.25,0.895522389
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7270"",""7290""]",0.234042553,"[""7170"",""7190""]",0.215425532,0.681818182
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7190"",""7270""]",0.170212766,"[""7290""]",0.276595745,0.937499999
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7190"",""7290""]",0.167553191,"[""7270""]",0.321808511,0.952380955
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7170"",""7270"",""7290""]",0.194148936,"[""7190""]",0.239361702,0.821917809
"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7190"",""7270"",""7290""]",0.167553191,"[""7170""]",0.369680851,0.952380955
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170""]",0.369680851,"[""7180"",""7270"",""7240""]",0.164893617,0.410071943
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7180""]",0.343085106,"[""7170"",""7270"",""7240""]",0.164893617,0.441860467
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7270""]",0.321808511,"[""7170"",""7180"",""7240""]",0.162234043,0.471074381
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7240""]",0.228723404,"[""7170"",""7180"",""7270""]",0.220744681,0.6627907
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7180""]",0.289893617,"[""7270"",""7240""]",0.199468085,0.522935781
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7270""]",0.25,"[""7180"",""7240""]",0.175531915,0.60638298
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7240""]",0.186170213,"[""7180"",""7270""]",0.242021277,0.814285715
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7180"",""7270""]",0.242021277,"[""7170"",""7240""]",0.186170213,0.626373627
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7180"",""7240""]",0.175531915,"[""7170"",""7270""]",0.25,0.863636365
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7270"",""7240""]",0.199468085,"[""7170"",""7180""]",0.289893617,0.760000002
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7180"",""7270""]",0.220744681,"[""7240""]",0.228723404,0.686746989
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7180"",""7240""]",0.162234043,"[""7270""]",0.321808511,0.934426229
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7170"",""7270"",""7240""]",0.164893617,"[""7180""]",0.343085106,0.919354841
"[""7170"",""7180"",""7270"",""7240""]",0.151595745,"[""7180"",""7270"",""7240""]",0.164893617,"[""7170""]",0.369680851,0.919354841
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170""]",0.369680851,"[""7180"",""7270"",""7290""]",0.194148936,0.496402877
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7180""]",0.343085106,"[""7170"",""7270"",""7290""]",0.194148936,0.534883721
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7270""]",0.321808511,"[""7170"",""7180"",""7290""]",0.199468085,0.570247932
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7290""]",0.276595745,"[""7170"",""7180"",""7270""]",0.220744681,0.663461537
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7180""]",0.289893617,"[""7270"",""7290""]",0.234042553,0.633027522
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7270""]",0.25,"[""7180"",""7290""]",0.210106383,0.734042552
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7290""]",0.218085106,"[""7180"",""7270""]",0.242021277,0.841463415
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7180"",""7270""]",0.242021277,"[""7170"",""7290""]",0.218085106,0.758241756
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7180"",""7290""]",0.210106383,"[""7170"",""7270""]",0.25,0.87341772
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7270"",""7290""]",0.234042553,"[""7170"",""7180""]",0.289893617,0.784090908
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7180"",""7270""]",0.220744681,"[""7290""]",0.276595745,0.831325299
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7180"",""7290""]",0.199468085,"[""7270""]",0.321808511,0.919999999
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7170"",""7270"",""7290""]",0.194148936,"[""7180""]",0.343085106,0.945205479
"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7180"",""7270"",""7290""]",0.194148936,"[""7170""]",0.369680851,0.945205479
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190""]",0.239361702,"[""7180"",""7270"",""7290""]",0.194148936,0.688888889
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7180""]",0.343085106,"[""7190"",""7270"",""7290""]",0.167553191,0.480620156
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7270""]",0.321808511,"[""7190"",""7180"",""7290""]",0.170212766,0.512396694
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7290""]",0.276595745,"[""7190"",""7180"",""7270""]",0.180851064,0.596153845
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7180""]",0.215425532,"[""7270"",""7290""]",0.234042553,0.765432098
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7270""]",0.186170213,"[""7180"",""7290""]",0.210106383,0.885714284
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7290""]",0.178191489,"[""7180"",""7270""]",0.242021277,0.925373136
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7180"",""7270""]",0.242021277,"[""7190"",""7290""]",0.178191489,0.68131868
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7180"",""7290""]",0.210106383,"[""7190"",""7270""]",0.186170213,0.784810126
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7270"",""7290""]",0.234042553,"[""7190"",""7180""]",0.215425532,0.704545455
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7180"",""7270""]",0.180851064,"[""7290""]",0.276595745,0.911764705
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7180"",""7290""]",0.170212766,"[""7270""]",0.321808511,0.96875
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7190"",""7270"",""7290""]",0.167553191,"[""7180""]",0.343085106,0.984126987
"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7180"",""7270"",""7290""]",0.194148936,"[""7190""]",0.239361702,0.849315069
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170""]",0.369680851,"[""7190"",""7180"",""7270"",""7290""]",0.164893617,0.424460433
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190""]",0.239361702,"[""7170"",""7180"",""7270"",""7290""]",0.183510638,0.655555558
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7180""]",0.343085106,"[""7170"",""7190"",""7270"",""7290""]",0.159574468,0.457364343
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7270""]",0.321808511,"[""7170"",""7190"",""7180"",""7290""]",0.162234043,0.487603306
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7290""]",0.276595745,"[""7170"",""7190"",""7180"",""7270""]",0.164893617,0.567307693
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190""]",0.215425532,"[""7180"",""7270"",""7290""]",0.194148936,0.728395063
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7180""]",0.289893617,"[""7190"",""7270"",""7290""]",0.167553191,0.541284405
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7270""]",0.25,"[""7190"",""7180"",""7290""]",0.170212766,0.627659576
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7290""]",0.218085106,"[""7190"",""7180"",""7270""]",0.180851064,0.719512198
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7180""]",0.215425532,"[""7170"",""7270"",""7290""]",0.194148936,0.728395063
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7270""]",0.186170213,"[""7170"",""7180"",""7290""]",0.199468085,0.842857144
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7290""]",0.178191489,"[""7170"",""7180"",""7270""]",0.220744681,0.880597019
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7270""]",0.242021277,"[""7170"",""7190"",""7290""]",0.167553191,0.648351649
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7290""]",0.210106383,"[""7170"",""7190"",""7270""]",0.170212766,0.746835445
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7270"",""7290""]",0.234042553,"[""7170"",""7190"",""7180""]",0.194148936,0.670454548
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7180""]",0.194148936,"[""7270"",""7290""]",0.234042553,0.808219181
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7270""]",0.170212766,"[""7180"",""7290""]",0.210106383,0.921875002
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7290""]",0.167553191,"[""7180"",""7270""]",0.242021277,0.936507942
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7180"",""7270""]",0.220744681,"[""7190"",""7290""]",0.178191489,0.710843375
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7180"",""7290""]",0.199468085,"[""7190"",""7270""]",0.186170213,0.786666669
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7270"",""7290""]",0.194148936,"[""7190"",""7180""]",0.215425532,0.808219181
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7180"",""7270""]",0.180851064,"[""7170"",""7290""]",0.218085106,0.86764706
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7180"",""7290""]",0.170212766,"[""7170"",""7270""]",0.25,0.921875002
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7270"",""7290""]",0.167553191,"[""7170"",""7180""]",0.289893617,0.936507942
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7180"",""7270"",""7290""]",0.194148936,"[""7170"",""7190""]",0.215425532,0.808219181
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7180"",""7270""]",0.164893617,"[""7290""]",0.276595745,0.951612906
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7180"",""7290""]",0.162234043,"[""7270""]",0.321808511,0.967213114
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7190"",""7270"",""7290""]",0.159574468,"[""7180""]",0.343085106,0.983333336
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7170"",""7180"",""7270"",""7290""]",0.183510638,"[""7190""]",0.239361702,0.855072467
"[""7170"",""7190"",""7180"",""7270"",""7290""]",0.156914894,"[""7190"",""7180"",""7270"",""7290""]",0.164893617,"[""7170""]",0.369680851,0.951612906